"corpus","preloaded/eng_jsi_newsfeed_virt"
"subcorpus",""
"concordance size","388190"
"ease their coronavirus",58, 0.00094
"concern about coronavirus",58, 0.00094
"blame coronavirus",58, 0.00094
"be find coronavirus",58, 0.00094
"attend to COVID-19",58, 0.00094
"announce coronavirus",58, 0.00094
"launch a coronavirus",57, 0.00092
"indicate COVID-19",57, 0.00092
"identify as COVID-19",57, 0.00092
"halt the coronavirus",57, 0.00092
"eliminate the coronavirus",57, 0.00092
"develop for COVID-19",57, 0.00092
"delay by coronavirus",57, 0.00092
"come from COVID-19",57, 0.00092
"come coronavirus",57, 0.00092
"apply to COVID-19",57, 0.00092
"administer coronavirus",57, 0.00092
"update its COVID-19",56, 0.00091
"take on COVID-19",56, 0.00091
"suspect of COVID-19",56, 0.00091
"study the coronavirus",56, 0.00091
"struggle with coronavirus",56, 0.00091
"see [number] coronavirus",56, 0.00091
"pay for coronavirus",56, 0.00091
"know that coronavirus",56, 0.00091
"see how COVID-19",55, 0.00089
"recognize that COVID-19",55, 0.00089
"propose COVID-19",55, 0.00089
"pass the coronavirus",55, 0.00089
"mention coronavirus",55, 0.00089
"let the COVID-19",55, 0.00089
"have confirm coronavirus",55, 0.00089
"escalate coronavirus",55, 0.00089
"emerge COVID-19",55, 0.00089
"analyze COVID-19",55, 0.00089
"say [number] COVID-19",54, 0.00087
"report any COVID-19",54, 0.00087
"produce coronavirus",54, 0.00087
"produce a COVID-19",54, 0.00087
"lead to COVID-19",54, 0.00087
"help prevent COVID-19",54, 0.00087
"conquer COVID-19",54, 0.00087
"come with COVID-19",54, 0.00087
"block coronavirus",54, 0.00087
"await COVID-19",54, 0.00087
"strike with COVID-19",53, 0.00086
"say a COVID-19",53, 0.00086
"result from coronavirus",53, 0.00086
"provide a COVID-19",53, 0.00086
"pend COVID-19",53, 0.00086
"make a coronavirus",53, 0.00086
"estimate that COVID-19",53, 0.00086
"ease some coronavirus",53, 0.00086
"develop severe COVID-19",53, 0.00086
"defy COVID-19",53, 0.00086
"concern the COVID-19",53, 0.00086
"work during COVID-19",52, 0.00084
"slow coronavirus",52, 0.00084
"shield from coronavirus",52, 0.00084
"say [number] coronavirus",52, 0.00084
"prepare for coronavirus",52, 0.00084
"need COVID-19",52, 0.00084
"lead the coronavirus",52, 0.00084
"launch coronavirus",52, 0.00084
"involve the coronavirus",52, 0.00084
"have develop COVID-19",52, 0.00084
"ease of COVID-19",52, 0.00084
"contact COVID-19",52, 0.00084
"come as COVID-19",52, 0.00084
"believe that coronavirus",52, 0.00084
"be in coronavirus",52, 0.00084
"adapt to coronavirus",52, 0.00084
"warn COVID-19",51, 0.00082
"start COVID-19",51, 0.00082
"serve COVID-19",51, 0.00082
"send for COVID-19",51, 0.00082
"prevent a COVID-19",51, 0.00082
"maintain COVID-19",51, 0.00082
"limit the coronavirus",51, 0.00082
"have catch coronavirus",51, 0.00082
"complete COVID-19",51, 0.00082
"check for coronavirus",51, 0.00082
"begin COVID-19",51, 0.00082
"visit the COVID-19",50, 0.00081
"remove coronavirus",50, 0.00081
"launch its COVID-19",50, 0.00081
"ignore COVID-19",50, 0.00081
"have survive COVID-19",50, 0.00081
"escape the coronavirus",50, 0.00081
"decline COVID-19",50, 0.00081
"seek coronavirus",49, 0.00079
"pay for COVID-19",49, 0.00079
"overwhelm by coronavirus",49, 0.00079
"occupy by COVID-19",49, 0.00079
"neutralize the coronavirus",49, 0.00079
"mitigate coronavirus",49, 0.00079
"know the COVID-19",49, 0.00079
"help the coronavirus",49, 0.00079
"have high COVID-19",49, 0.00079
"find that coronavirus",49, 0.00079
"fight off coronavirus",49, 0.00079
"exhibit coronavirus",49, 0.00079
"boost COVID-19",49, 0.00079
"be how COVID-19",49, 0.00079
"accelerate by COVID-19",49, 0.00079
"violate the coronavirus",48, 0.00078
"suffer COVID-19",48, 0.00078
"study coronavirus",48, 0.00078
"strike by COVID-19",48, 0.00078
"stem coronavirus",48, 0.00078
"present COVID-19",48, 0.00078
"mention the coronavirus",48, 0.00078
"have catch COVID-19",48, 0.00078
"flout the coronavirus",48, 0.00078
"feel the coronavirus",48, 0.00078
"engage in COVID-19",48, 0.00078
"discuss how COVID-19",48, 0.00078
"count coronavirus",48, 0.00078
"block COVID-19",48, 0.00078
"be from COVID-19",48, 0.00078
"acknowledge that COVID-19",48, 0.00078
"show the COVID-19",47, 0.00076
"show how COVID-19",47, 0.00076
"reveal COVID-19",47, 0.00076
"reduce the COVID-19",47, 0.00076
"put coronavirus",47, 0.00076
"lift the COVID-19",47, 0.00076
"go into coronavirus",47, 0.00076
"form a COVID-19",47, 0.00076
"eradicate the coronavirus",47, 0.00076
"eradicate coronavirus",47, 0.00076
"eliminate coronavirus",47, 0.00076
"distribute coronavirus",47, 0.00076
"deny COVID-19",47, 0.00076
"count COVID-19",47, 0.00076
"check COVID-19",47, 0.00076
"be in COVID-19",47, 0.00076
"assess the COVID-19",47, 0.00076
"affect with COVID-19",47, 0.00076
"unfold COVID-19",46, 0.00074
"think about COVID-19",46, 0.00074
"stem the COVID-19",46, 0.00074
"report a coronavirus",46, 0.00074
"relax the coronavirus",46, 0.00074
"reduce the coronavirus",46, 0.00074
"necessitate by COVID-19",46, 0.00074
"introduce the COVID-19",46, 0.00074
"hospitalise COVID-19",46, 0.00074
"have get coronavirus",46, 0.00074
"give to COVID-19",46, 0.00074
"catch the COVID-19",46, 0.00074
"block the coronavirus",46, 0.00074
"be declare COVID-19",46, 0.00074
"work in COVID-19",45, 0.00073
"wait for coronavirus",45, 0.00073
"trace for COVID-19",45, 0.00073
"surpass [number] COVID-19",45, 0.00073
"say , COVID-19",45, 0.00073
"reveal coronavirus",45, 0.00073
"report any coronavirus",45, 0.00073
"produce a coronavirus",45, 0.00073
"present with COVID-19",45, 0.00073
"predict that COVID-19",45, 0.00073
"make a COVID-19",45, 0.00073
"join the COVID-19",45, 0.00073
"implement coronavirus",45, 0.00073
"handle of coronavirus",45, 0.00073
"deliver coronavirus",45, 0.00073
"concern coronavirus",45, 0.00073
"cancel over coronavirus",45, 0.00073
"benefit from COVID-19",45, 0.00073
"beat the COVID-19",45, 0.00073
"be take COVID-19",45, 0.00073
"avoid spread COVID-19",45, 0.00073
"announce that COVID-19",45, 0.00073
"agree that COVID-19",45, 0.00073
"adhere to coronavirus",45, 0.00073
"reopen as COVID-19",44, 0.00071
"linger coronavirus",44, 0.00071
"know as coronavirus",44, 0.00071
"have be coronavirus",44, 0.00071
"give a COVID-19",44, 0.00071
"be provide COVID-19",44, 0.00071
"be on coronavirus",44, 0.00071
"administer a COVID-19",44, 0.00071
"turn COVID-19",43, 0.00070
"treat a COVID-19",43, 0.00070
"stem from coronavirus",43, 0.00070
"shift to COVID-19",43, 0.00070
"sell coronavirus",43, 0.00070
"open a COVID-19",43, 0.00070
"mean that COVID-19",43, 0.00070
"know how COVID-19",43, 0.00070
"facilitate COVID-19",43, 0.00070
"extend its coronavirus",43, 0.00070
"explain that COVID-19",43, 0.00070
"dismiss the coronavirus",43, 0.00070
"designate for COVID-19",43, 0.00070
"consider coronavirus",43, 0.00070
"confirm that COVID-19",43, 0.00070
"warn of coronavirus",42, 0.00068
"understand the COVID-19",42, 0.00068
"take in COVID-19",42, 0.00068
"set up coronavirus",42, 0.00068
"sell COVID-19",42, 0.00068
"say a coronavirus",42, 0.00068
"reveal that COVID-19",42, 0.00068
"reserve for COVID-19",42, 0.00068
"report the coronavirus",42, 0.00068
"report the COVID-19",42, 0.00068
"remain coronavirus",42, 0.00068
"release a COVID-19",42, 0.00068
"offset COVID-19",42, 0.00068
"exploit coronavirus",42, 0.00068
"experience a COVID-19",42, 0.00068
"decimate by COVID-19",42, 0.00068
"confront coronavirus",42, 0.00068
